PlayTimeHours,SessionsPerWeek,AvgSessionDurationMinutes,PlayerLevel,AchievementsUnlocked,EngagementLevel
14.74088188,11,128,66,44,2
1.891730003,13,161,85,28,2
15.96558012,15,124,86,41,2
5.835643645,0,103,52,8,0
9.25092769,6,112,30,46,1
7.655287701,19,29,19,4,2
19.60286698,6,157,93,38,1
6.006613424,2,112,78,11,0
0.121963513,17,20,93,43,1
3.845950746,8,84,44,29,1
11.0121601,0,14,44,19,0
10.83388633,19,75,54,13,2
4.447332867,0,141,36,9,0
16.67123434,5,13,28,21,0
21.58908395,1,125,40,34,0
22.38537391,2,120,71,42,1
2.033029719,11,86,36,7,1
2.277072272,12,69,14,32,1
8.256204613,10,62,3,20,1
21.8446294,15,97,89,13,2
0.096416355,7,56,76,13,1
18.31830206,19,77,56,4,2
5.676711726,3,72,64,27,0
20.41399841,0,141,41,5,0
0.075645629,6,71,40,13,1
22.77118327,9,114,95,33,1
0.560214945,7,164,99,48,1
21.72751073,17,121,29,12,2
23.97872043,6,127,14,34,1
10.26186964,18,83,50,38,2
8.712866084,2,133,82,41,1
5.413516279,17,154,52,32,2
5.275518241,2,133,73,19,1
13.70697326,1,74,9,24,0
19.52563063,9,103,58,38,1
4.666212161,15,163,55,45,2
1.974300169,16,127,50,11,2
2.121717368,6,94,80,31,1
1.574655923,17,170,16,26,2
4.928907951,0,55,88,4,0
17.11189982,3,173,36,28,1
22.24576856,1,150,65,32,0
23.93728797,2,147,6,2,0
23.3122916,19,106,23,7,2
14.22805402,16,30,80,26,1
2.744016558,9,26,87,42,1
14.18688049,19,38,94,4,1
1.227136488,18,123,65,6,2
13.67232949,3,61,43,22,0
2.468171415,2,39,23,39,0
7.728426024,5,120,20,41,1
16.42837316,9,32,91,49,1
23.52409131,0,132,19,47,0
0.989648165,7,100,63,46,1
16.01362819,14,165,88,6,0
16.67093241,12,73,40,23,1
7.829445707,16,67,52,35,1
10.71920033,19,165,59,12,2
9.72078588,0,144,61,18,0
13.35833896,1,70,64,10,0
18.39179824,4,34,3,14,0
14.52875006,13,22,32,31,1
22.77260337,12,155,63,25,1
2.011214716,16,102,45,5,2
22.90485315,7,38,60,41,1
9.93844743,11,106,78,44,1
4.540089341,3,110,25,46,1
19.56811496,15,33,96,18,1
0.592240532,3,38,45,19,0
8.699365683,15,117,65,41,2
9.789563678,17,16,51,47,1
22.78980274,11,84,15,44,1
4.674620157,7,107,23,12,1
17.19877096,8,123,39,43,1
5.649398814,5,16,50,24,0
16.40031758,15,59,26,36,1
16.0067584,16,168,5,25,2
22.15135463,1,20,48,29,1
4.537543749,8,34,33,38,1
1.362841805,6,58,41,31,1
4.513466661,10,29,68,11,0
14.92972611,15,62,95,29,1
21.20734568,11,58,92,14,1
5.754248999,4,63,91,6,0
13.10341558,5,19,24,34,0
5.505815317,9,121,50,21,1
15.59366542,9,111,10,46,1
5.444351547,2,119,25,32,0
2.199621141,3,46,96,34,0
8.117043823,16,133,25,23,2
7.636542744,1,100,33,27,0
13.96643596,6,47,81,7,0
16.75667063,6,124,42,10,1
14.42369256,5,172,26,21,1
1.101701098,11,52,27,47,1
6.135190861,6,43,82,4,0
2.51891767,13,144,38,6,2
4.609360556,12,33,72,5,1
19.14689863,5,109,37,29,1
19.78689254,6,41,8,2,0
23.30319329,11,45,28,31,1
17.02243278,19,70,63,25,1
13.82227318,12,57,77,35,1
14.19658869,16,133,76,18,2
21.60492022,7,19,28,4,0
3.709384005,10,108,71,5,1
2.07904981,4,170,27,46,1
17.96408343,12,175,51,31,2
14.34687477,2,36,57,20,0
0.053528787,16,152,97,26,2
2.171640857,8,23,61,7,0
12.82417808,2,10,26,49,0
8.850824077,18,38,58,27,1
16.65339318,18,154,50,40,2
6.726531701,10,146,46,18,2
5.439306074,16,106,52,15,1
17.84409729,12,144,3,10,2
4.08902685,0,37,55,9,0
2.419657423,18,79,65,23,2
8.794894348,1,98,32,31,0
6.303852977,9,117,70,5,1
2.366839397,2,66,25,36,0
1.585216429,8,86,27,6,1
15.27821168,5,54,60,28,1
21.87031239,9,27,90,42,2
23.75027112,13,179,58,31,2
11.56247596,4,97,51,34,1
2.898658126,19,42,79,23,1
9.546398683,17,66,18,35,1
18.62757025,3,23,19,49,0
16.05140558,5,11,55,37,0
6.501337817,4,135,77,49,1
4.52015875,0,85,6,22,0
0.838274486,0,82,85,0,1
13.31647497,9,45,64,39,1
15.1288606,11,19,5,30,0
5.205299863,12,79,93,29,1
22.7619366,13,166,58,31,2
20.16457097,12,170,76,21,2
12.15904426,16,144,36,42,2
13.1043129,8,94,33,9,1
23.61101777,10,177,55,12,2
9.997775679,9,106,10,40,1
23.743933,7,26,31,3,0
19.45498206,10,48,10,9,1
9.459394257,7,157,57,14,1
16.55166966,18,107,99,45,2
9.428194686,14,85,9,19,0
0.507090462,10,95,2,38,1
17.09109256,12,171,44,33,1
4.872901107,16,172,91,47,2
10.92406791,8,15,64,28,0
9.441474729,4,117,71,10,1
6.617459022,8,16,7,6,0
11.22284634,2,18,80,10,0
13.44279797,15,104,96,18,2
15.38819705,18,42,78,8,1
18.86975449,19,57,44,24,1
17.97756685,19,114,53,49,2
3.284526799,11,66,52,28,1
8.666405072,14,132,53,2,2
17.36688239,16,101,10,44,2
21.05525478,6,45,21,20,0
10.20910125,3,95,99,10,1
10.71482061,4,93,75,14,1
4.944599418,6,76,88,38,1
3.937546169,7,60,43,19,0
2.116924611,11,91,15,3,1
22.65773605,11,15,45,2,0
8.038353809,9,36,40,9,1
2.013811021,0,124,82,36,2
12.48829572,2,111,96,48,1
20.12992585,6,116,57,44,0
23.12632405,3,101,56,22,1
4.657858081,5,151,71,5,1
19.53345166,1,23,47,44,0
21.79135688,17,107,78,26,2
16.49087853,4,152,47,49,1
3.571722859,16,129,2,38,2
22.5802716,6,126,9,12,1
10.31547102,17,147,30,11,2
7.558807969,13,77,61,16,1
21.66518461,4,166,52,17,1
10.516108,14,100,67,31,1
6.291397011,15,58,54,4,1
15.96849816,17,12,34,12,0
8.617248853,6,179,51,12,1
2.043635588,2,145,16,12,0
12.37935443,8,25,23,7,0
15.24803493,4,22,60,20,0
15.03678539,13,154,85,45,2
2.224669841,0,88,70,45,0
20.26188803,13,94,67,31,1
8.133592829,13,48,31,49,1
15.30483914,19,108,12,18,0
9.74109577,16,30,4,48,1
22.27793283,13,129,37,6,2
14.26110626,6,99,57,28,1
20.40238981,9,99,8,41,1
19.82034901,7,42,95,38,1
22.1534993,10,158,19,37,2
14.3867493,0,162,53,24,2
3.426215017,7,39,34,10,0
13.21038206,16,94,87,8,2
11.50632851,1,44,54,4,0
13.63080559,2,67,81,3,0
12.53905537,1,102,23,42,0
4.997338836,19,61,63,28,1
3.494935222,4,127,28,3,1
3.614271786,17,36,45,16,1
20.33119193,11,143,13,10,2
19.50746514,19,27,85,32,2
15.71322438,14,66,76,41,1
9.364422925,7,16,72,10,0
11.08284302,12,97,80,23,1
9.268164649,19,127,45,20,2
2.338488679,19,165,42,12,2
10.8905315,13,12,88,28,0
18.34559977,16,78,93,24,1
8.829219468,19,78,73,8,2
7.750843473,9,118,82,13,1
9.272592305,7,35,52,11,0
13.04504031,4,95,2,0,1
13.82488751,19,29,2,45,2
7.896280609,1,150,60,8,0
23.69507521,8,70,71,9,1
0.011773012,12,87,88,35,1
6.865890742,0,29,61,14,0
18.80788639,0,68,83,7,0
15.07776135,5,69,8,14,1
0.409842204,9,174,84,37,2
6.102332666,17,34,70,23,1
0.101114,1,67,25,34,0
9.834077258,8,16,65,3,0
18.57053724,5,170,51,43,1
9.554399852,13,115,65,14,2
5.549896039,7,95,59,14,1
14.28170759,8,140,97,48,1
3.869818758,5,99,64,34,1
6.793775058,0,137,76,47,0
0.22870615,10,102,67,18,1
2.214836207,19,177,26,9,1
7.869517027,12,112,7,19,1
22.03007411,8,78,45,9,1
21.02484739,15,77,74,7,1
3.22894254,10,14,65,28,0
22.48342839,11,63,58,9,1
11.04660404,11,139,48,14,2
20.21652619,15,11,94,7,0
7.410785173,3,16,83,10,0
11.73818302,12,54,27,48,1
19.22448875,4,165,24,16,1
16.76536376,13,39,38,22,1
1.387339083,8,164,18,6,1
7.799610974,6,56,44,44,2
5.57611717,2,37,57,18,0
23.13641119,16,154,44,41,2
2.064733595,12,147,80,13,0
9.555974545,18,132,91,12,2
3.366028113,8,73,9,14,1
8.743356624,5,98,77,47,1
9.178196379,15,172,90,9,2
5.170649826,10,81,60,36,1
8.033420451,8,164,77,46,2
13.91450424,9,68,48,48,1
20.31331096,18,126,70,11,2
3.727971809,15,174,49,42,2
15.9455209,2,125,67,41,1
17.68444402,3,151,84,37,1
12.10828587,2,175,91,20,1
6.745625631,4,94,31,32,1
15.80925223,2,139,38,38,2
10.84616656,9,167,70,29,2
15.72311821,19,90,84,16,2
19.24617913,9,131,59,5,1
6.946703466,8,12,6,23,0
8.390925663,4,147,3,25,1
15.07430065,10,168,35,26,2
11.59428038,8,178,85,16,2
1.850921101,15,41,38,19,1
8.996319021,19,68,2,40,0
14.23252741,1,45,63,31,0
4.853765296,13,67,92,46,1
11.47299741,16,118,32,48,2
20.3490622,16,94,91,46,0
19.22841415,1,71,41,43,0
4.034652698,13,131,46,28,0
5.706502034,19,153,10,32,2
9.217850124,14,143,67,30,2
23.47160326,8,155,51,21,1
17.45920938,18,97,9,12,2
1.07710557,0,92,67,24,0
23.33796875,18,92,14,3,2
9.579664155,4,72,1,19,0
0.822755333,5,46,11,46,0
9.564200708,0,19,94,14,0
20.44554191,16,100,66,28,2
21.31812617,4,66,43,13,0
1.201256379,13,39,85,21,1
22.09171399,18,63,91,8,1
3.679109492,14,53,46,27,2
14.97075841,1,175,20,13,0
14.65096692,0,166,14,43,0
13.56937051,4,60,30,16,0
16.0983352,4,143,28,35,1
12.19365415,0,55,52,41,0
6.294740438,1,56,25,48,0
11.69875472,4,137,10,12,1
10.96568882,2,77,81,41,1
18.95718255,6,19,20,19,0
19.82685963,2,175,4,41,1
9.895301536,12,97,79,20,1
16.35775746,10,154,97,0,1
16.2855665,10,151,84,14,2
17.52148107,15,55,12,49,1
19.16789938,17,116,40,2,2
18.07243729,16,127,32,45,2
6.834998336,11,53,22,42,1
21.88348483,3,99,86,48,1
2.822775255,9,129,32,23,1
8.469586162,3,95,29,45,1
14.48527035,7,178,88,32,1
4.334912835,12,170,22,25,2
8.172610354,3,36,67,28,0
19.19582515,19,174,79,20,2
23.86410163,13,23,7,33,0
13.15862035,8,63,80,41,1
14.16750625,7,119,30,8,1
19.21037565,0,165,1,18,0
6.175995171,7,129,5,19,1
20.33646648,12,170,90,40,2
8.872376934,15,38,30,19,1
18.61868067,10,36,76,13,1
21.50817315,6,55,35,31,1
9.681821861,4,92,39,46,1
5.102329051,5,72,49,14,1
19.78792171,18,30,38,11,1
10.7359792,3,62,50,39,0
15.63665729,12,84,37,41,1
12.70600956,7,104,17,47,1
13.62426928,12,162,36,49,2
3.414979435,17,53,61,11,1
4.274502419,8,98,86,14,1
14.73947234,12,138,89,4,2
16.92315151,8,13,28,45,0
1.256384694,7,145,21,10,1
6.641203352,12,95,17,24,1
14.54676289,0,81,3,44,0
6.210982568,15,123,91,47,2
19.73229228,0,13,75,6,0
19.49629541,9,99,62,2,1
16.12534749,16,70,29,0,1
11.06254644,1,126,83,22,0
14.92406686,2,118,42,18,0
13.3439376,19,70,27,1,1
18.28441167,11,158,72,48,2
19.87112972,19,66,24,38,1
12.34446444,16,41,1,41,1
9.891223216,19,128,7,40,2
8.895166268,14,24,17,45,1
11.04625945,17,76,69,16,1
17.46103497,9,17,24,8,0
13.89208676,18,30,59,1,1
1.959525333,17,62,83,14,1
23.72609429,15,48,16,41,1
20.93139549,13,161,8,3,2
8.863876508,16,138,22,25,2
19.82047118,4,122,2,42,1
15.74627571,17,110,77,3,2
18.6480162,10,54,97,23,1
13.06706607,13,62,68,15,1
2.650668752,14,102,66,40,2
4.187245624,3,123,52,32,0
7.312979011,3,174,80,30,1
19.74619896,9,54,21,33,0
2.750589579,19,144,54,0,2
6.579832378,12,52,37,44,1
6.207920045,3,147,55,12,1
1.423665633,10,15,4,8,1
3.683425022,0,133,60,19,0
16.60155325,7,50,23,35,1
2.088584516,15,98,48,39,0
10.88636737,6,108,46,32,1
18.32467643,18,98,88,5,2
2.792214484,7,131,8,12,1
23.36126401,15,173,12,40,2
6.532614297,3,80,62,17,0
8.89770427,13,178,63,15,2
0.111094762,6,109,59,38,1
19.29346457,8,78,29,9,1
6.144785743,15,57,28,29,1
10.74395117,12,156,9,36,2
22.03717694,17,117,81,22,2
10.58458137,16,50,7,5,1
8.842308033,7,14,92,15,0
10.23934287,10,158,87,14,2
10.65672482,4,32,71,32,0
16.72414991,16,139,47,39,2
10.1117751,8,173,89,15,2
21.97598291,12,99,6,49,1
14.80981404,19,73,94,41,2
3.217556264,1,152,42,41,0
14.75907685,6,76,27,13,1
12.38285561,7,101,17,7,1
10.48982577,9,138,59,27,1
14.46069543,12,167,31,39,2
9.594222996,1,141,88,48,1
4.945769046,0,170,71,28,0
20.60551419,0,87,4,14,0
14.49667129,9,176,94,34,2
5.615037819,14,79,13,31,2
2.983452814,15,172,80,18,2
8.119419336,9,57,3,16,1
8.185671737,10,21,77,38,1
11.49106378,0,64,34,49,0
4.054408022,18,113,74,37,2
6.52579334,12,143,73,34,2
15.84660781,12,130,80,21,2
15.65455705,7,115,62,49,1
6.540421244,9,103,31,6,1
6.164742773,17,149,46,16,2
10.21798887,12,27,43,1,0
14.25211587,14,98,82,7,1
2.103407324,9,128,36,27,1
9.841430669,4,29,37,3,0
1.103234691,14,109,8,35,2
7.727515002,12,59,37,33,1
17.88346335,2,69,9,47,0
23.8229096,6,23,46,9,0
20.73374482,6,34,72,21,1
0.843348572,2,96,11,22,0
7.94615543,2,17,99,4,0
7.455091422,12,35,66,17,1
6.222556457,9,98,86,37,1
3.949500126,6,16,75,30,1
16.75452456,12,35,20,33,1
16.0163749,6,48,66,32,1
17.28406594,7,116,23,33,1
8.859730538,5,34,6,49,0
5.879331495,8,75,72,46,1
12.2779307,18,57,79,6,1
5.404004061,9,55,34,0,1
11.49185775,3,174,29,11,1
21.07867025,7,128,37,26,1
18.29182199,10,17,41,15,0
12.9727146,8,99,9,16,2
9.88560856,5,98,36,32,1
19.77840187,19,91,19,35,2
16.10942809,2,64,89,26,0
3.312252572,15,121,92,20,1
19.79971495,7,109,99,14,1
23.95914658,4,49,32,11,0
18.43903469,13,168,79,40,2
17.85425218,11,161,94,43,2
4.19761708,18,174,40,28,2
22.25988107,6,60,39,12,1
5.087181266,3,137,18,15,1
7.611027685,12,90,38,5,0
10.49823263,19,87,92,24,2
13.20027878,5,21,98,36,0
2.476346133,19,130,69,24,2
21.88250039,5,120,11,7,1
23.83510586,3,132,29,42,1
7.905734997,18,54,61,44,1
11.81701431,17,93,8,39,0
20.71254852,9,178,59,11,2
12.76984954,0,51,11,37,0
1.271942857,7,36,44,31,0
3.941560479,1,27,79,47,0
22.6825899,15,36,74,2,2
20.84559549,17,17,32,40,1
19.18828977,11,177,92,11,2
11.7224492,7,83,94,35,1
0.309556558,9,53,12,41,1
9.764154662,16,121,76,48,2
13.53812802,6,39,94,31,1
22.43513653,8,58,93,21,1
23.73811795,15,168,70,26,1
7.256237714,0,111,59,9,0
23.80793399,10,34,42,22,1
8.009912691,19,36,98,18,1
20.85215691,2,159,78,39,1
13.58749919,17,35,36,27,1
19.52697557,6,12,65,10,0
1.45244561,18,118,78,45,2
18.76826291,4,38,71,13,0
18.69837521,10,11,13,30,0
17.86289155,2,93,43,30,0
21.02272917,19,135,9,32,2
23.54195121,16,78,28,4,1
1.269192195,10,115,57,39,1
22.72870572,16,174,38,13,2
18.01368434,15,92,33,35,2
14.22258812,16,150,72,3,2
0.618117838,16,162,19,42,2
2.27477001,3,175,67,43,1
19.04004408,15,179,24,29,2
8.186503164,4,26,77,21,0
16.61431889,7,64,31,44,1
14.09814907,2,139,45,47,1
8.235895151,13,83,12,31,1
3.485853971,18,81,77,46,2
17.37103653,0,163,89,47,0
10.03757853,19,60,1,0,1
18.67498495,4,76,20,47,1
8.533765271,3,158,58,43,1
20.05677789,9,148,84,1,1
0.953278521,17,134,8,20,2
3.695709014,9,105,38,18,1
21.88780012,18,53,55,45,1
18.71383088,18,116,39,11,2
13.13826586,12,158,21,3,2
16.95436915,6,166,5,4,1
17.41224827,10,43,55,46,1
15.32177998,14,140,86,18,2
7.986114998,3,101,62,8,0
2.320435012,4,125,37,16,1
4.193182688,3,168,92,1,1
8.942349304,6,134,87,8,1
23.63850698,2,61,8,41,0
16.3974007,12,41,92,13,1
11.65135691,17,178,10,31,2
3.091214425,7,13,27,8,0
3.589153936,1,40,11,12,0
18.02343243,4,91,42,39,1
19.48226517,16,45,30,48,1
21.7177768,0,87,19,6,0
16.86858659,13,129,31,19,2
2.651161511,17,94,87,8,2
2.336497031,8,22,49,44,0
22.42926272,6,54,16,21,1
17.23663716,15,59,14,20,1
3.584092578,10,110,22,23,1
14.6405603,19,118,71,48,2
22.96579161,16,82,79,21,1
16.02222877,2,101,60,3,0
17.3680562,11,109,31,2,1
15.20369185,12,157,72,7,2
3.092808177,14,178,31,13,2
21.1597089,11,169,42,45,2
6.474128241,16,43,13,10,1
23.51368776,13,156,85,43,2
1.997323507,11,72,27,46,1
1.981216122,14,36,11,12,1
20.75138916,19,18,47,8,1
10.86732302,4,99,94,48,1
16.408526,7,55,43,45,1
23.63460863,14,76,16,3,1
20.94126116,16,170,62,27,2
12.42090022,15,115,70,40,2
9.39813355,0,49,83,5,2
19.88155258,17,42,93,39,1
5.178862254,10,108,21,9,1
8.918143686,6,82,61,40,1
14.93461282,10,69,58,13,2
7.581878409,9,115,32,23,1
14.00299445,9,129,2,29,0
14.30670043,2,126,15,2,0
17.20013881,1,175,50,27,0
20.20939199,2,46,55,18,0
1.057561432,13,161,62,38,2
10.75991327,8,21,47,42,0
11.56212697,6,120,69,6,1
22.47361856,6,51,19,49,1
11.78413701,0,28,16,27,0
4.392417958,5,58,49,48,1
22.46126072,18,124,38,15,2
21.72772041,18,119,45,5,2
6.477401818,1,115,80,12,0
15.20040729,16,41,18,18,1
3.562588652,9,45,99,48,1
9.609096225,8,51,8,31,2
5.236398692,11,29,73,16,2
1.31319934,3,79,58,5,0
14.59277052,8,89,35,35,1
20.64538735,1,141,47,41,0
19.86906098,9,51,27,48,1
17.92588589,8,149,31,3,1
15.06601617,4,72,64,26,1
21.12047105,5,145,87,18,1
9.607979267,1,38,30,15,0
21.30165236,6,95,73,44,1
13.87030155,15,45,1,18,1
2.132978097,15,116,96,17,2
15.64116463,15,45,20,27,1
3.525604484,9,100,15,32,2
17.51372267,4,174,75,32,2
17.42186458,4,104,72,19,1
7.37112499,7,70,52,34,1
2.152537948,16,86,57,8,1
6.611842697,13,11,67,37,0
22.95242317,0,135,14,41,0
14.95448629,14,15,82,12,0
17.55463813,15,54,21,9,1
8.753213257,14,160,84,24,2
9.743732165,9,105,36,10,1
15.69538603,17,155,58,34,2
21.50766247,8,72,77,24,1
17.60936906,15,117,64,15,2
13.15384323,5,122,96,9,1
0.185883522,14,162,82,39,2
6.947645334,1,35,77,27,0
5.031509486,9,23,47,11,0
17.59989631,18,99,18,41,2
22.26163364,13,157,59,42,1
10.95926011,18,130,22,4,2
6.631918105,11,44,43,5,1
6.847600326,13,82,6,47,1
8.657897531,1,78,68,12,0
7.088091262,6,145,56,34,1
6.609560685,0,135,43,2,0
16.22185209,8,140,44,43,1
16.74583239,10,36,34,1,1
20.81157361,4,65,94,42,1
5.034244356,2,132,90,10,0
20.73076603,13,14,81,8,0
8.061623899,19,169,69,18,2
7.634377764,15,123,14,29,2
4.388573583,5,26,31,26,0
17.66444559,0,165,52,27,0
17.0381512,12,111,61,18,1
15.11631565,5,68,27,25,1
10.64586337,15,179,44,22,2
0.504317471,4,83,21,5,0
7.080319442,8,52,93,31,1
10.6020393,15,27,84,43,1
21.39357506,12,56,16,34,1
5.014449666,0,59,56,22,0
9.051232127,12,30,43,42,1
4.065826364,4,54,52,24,0
17.3361483,10,145,4,41,2
8.283365113,1,32,46,16,0
13.90796654,2,155,40,31,1
1.78630629,13,121,38,25,2
5.194704412,12,145,22,48,2
15.62994125,4,58,87,31,1
16.52834293,11,85,96,18,1
8.735052904,11,178,88,11,2
11.93552035,16,79,85,24,1
13.15386053,6,118,97,33,2
20.12886823,2,149,16,40,0
21.11690771,15,98,47,25,2
7.824687419,4,44,8,38,0
9.779701961,5,18,10,14,0
1.967759159,0,90,72,37,0
11.19493046,8,154,21,30,1
3.969123084,18,30,66,39,1
16.88593281,8,158,70,8,1
11.20347114,13,109,14,28,2
17.18424095,13,138,47,20,2
17.29528348,7,159,66,20,1
4.160582899,16,163,17,23,2
6.395406822,8,67,31,11,1
22.51624704,13,133,24,16,2
22.02395736,12,12,15,46,0
15.1146527,17,125,25,2,1
7.189712234,12,51,74,3,1
7.877507564,7,151,7,25,1
2.355949459,19,170,91,25,2
3.094535661,5,64,12,8,0
4.708597678,13,143,72,9,2
7.892428376,14,106,5,0,1
16.22599556,10,57,86,33,1
11.42401992,17,79,47,7,1
6.440745742,4,138,63,31,1
1.411830296,0,39,42,49,2
16.28755375,13,137,29,31,2
17.31951644,14,173,68,29,2
21.04487419,15,65,17,6,1
2.46261011,9,136,43,13,1
12.57716589,18,112,33,18,2
12.3922885,12,52,52,27,1
2.440445606,11,126,16,30,1
11.91461797,19,99,88,33,2
23.21303642,10,141,25,16,1
11.49832742,12,108,8,13,0
15.01439487,10,109,71,10,1
21.94123503,13,146,91,7,2
20.77267289,1,162,38,47,1
16.58876175,1,83,53,35,0
10.28729738,17,35,19,33,1
14.80493808,10,171,29,16,2
3.042778536,19,149,96,22,2
17.93058381,0,97,25,26,0
0.836213654,4,157,63,42,1
1.676747569,13,114,71,28,2
13.82020465,11,161,20,16,2
22.92178087,15,56,28,37,1
15.53415667,12,140,16,46,2
18.5767165,11,95,1,9,1
12.78265167,7,103,59,7,2
19.01302238,18,141,67,40,1
19.5577592,0,131,56,42,0
19.09110151,14,20,21,16,0
6.56454332,0,163,44,21,0
10.81216136,1,10,62,14,0
14.56800711,19,102,86,20,2
1.048718044,11,100,67,12,1
5.904192971,17,95,68,49,2
16.6541607,6,167,41,46,1
22.2721216,11,104,50,42,1
21.66974192,19,99,88,30,2
18.61178697,4,45,40,23,0
5.372470733,10,77,29,45,1
13.787227,4,142,53,11,1
22.69531089,7,64,72,17,2
5.395617117,3,42,85,22,0
1.318308826,5,141,52,32,1
10.68709785,16,112,41,7,2
6.900828896,7,47,24,18,1
8.552313008,17,29,20,0,1
7.855305234,15,121,65,43,2
6.70781775,11,171,60,38,2
9.006772796,17,10,8,35,0
2.726343119,2,16,75,21,0
6.086682349,5,89,81,17,1
0.989846878,15,86,41,2,1
3.333267315,13,49,52,15,1
4.07478532,8,132,71,4,1
8.747717553,8,131,16,2,1
5.960782647,7,128,44,9,1
14.0304497,15,71,33,19,1
3.690662475,3,12,87,33,0
10.23030027,17,92,54,2,2
6.999604179,10,83,31,25,1
16.60737681,18,156,19,10,2
4.16286498,13,134,86,46,2
17.81325727,8,19,57,33,0
3.026430947,19,59,91,23,1
9.128732768,5,50,17,48,0
13.60400544,18,174,61,24,2
3.342130568,19,72,26,36,1
6.281626617,1,158,22,7,0
17.73802506,3,102,95,35,1
21.31150307,4,159,78,3,1
16.68995674,11,59,45,41,1
13.0907751,13,58,80,47,1
15.47917862,8,30,66,37,1
4.735357207,10,136,30,22,1
23.21611856,8,130,96,13,2
5.465187619,19,88,45,23,2
15.60122979,11,121,97,10,1
15.31308741,5,53,39,26,0
12.83997658,3,20,96,35,0
10.42037091,0,113,70,36,0
22.55930683,0,74,88,42,0
9.1364757,4,63,24,47,1
0.906617772,1,14,35,47,0
7.627397975,18,81,68,11,2
1.954195398,15,167,80,33,2
10.04830705,17,89,57,33,2
21.56840833,12,163,3,11,1
5.752277252,16,11,91,16,0
23.06394198,3,25,61,31,0
21.24044324,13,170,49,10,1
6.409975153,7,45,50,43,1
19.92509823,10,17,74,5,0
9.270671531,7,33,38,19,0
8.438896404,12,149,28,35,2
1.662342093,0,151,41,9,0
0.986989058,11,116,53,42,1
4.47245053,1,117,36,10,0
3.547030844,10,122,86,22,1
9.926923546,17,49,32,0,1
17.75401968,0,59,38,34,0
15.78311229,16,32,45,11,1
0.099778828,6,101,45,38,1
16.80890419,8,21,27,17,0
23.88733264,5,92,57,31,1
1.83937969,3,160,90,16,1
7.421804637,13,63,41,12,1
2.033962984,4,115,72,31,1
23.15491451,17,30,5,43,1
23.57487048,13,69,17,13,1
20.9072783,15,35,45,41,1
2.610984734,3,147,37,5,1
0.866542612,9,12,46,43,0
8.424909046,5,103,59,3,1
20.02783427,6,51,7,18,0
10.38819036,7,85,25,37,1
9.566472902,4,176,72,33,1
20.55715889,14,166,94,12,2
9.463566948,9,148,36,46,2
14.08087693,2,40,50,27,0
15.10892569,0,126,14,2,0
17.18969579,6,17,17,16,0
11.49157807,5,161,24,46,1
0.727783534,3,25,81,0,0
4.966908156,5,163,92,35,1
10.12789504,1,44,34,32,0
8.781470241,9,13,11,44,0
6.685086085,7,175,61,19,1
10.45432024,13,76,72,19,1
18.67538706,7,13,32,49,0
19.6713118,11,42,5,19,0
14.03666207,6,121,22,29,1
1.77863278,1,133,80,37,1
7.693151427,4,132,45,15,0
21.83566469,17,66,61,17,1
15.9782676,10,63,52,9,1
7.116930849,2,47,56,8,2
6.073973169,12,144,55,37,2
20.7051568,2,144,67,22,1
7.214838826,8,61,10,49,2
7.81955315,3,104,96,32,1
19.52730876,18,41,11,6,1
9.631257315,6,62,92,25,1
20.59551452,15,54,73,21,1
18.15774544,0,145,53,35,0
3.96647183,5,38,87,39,1
14.39431889,15,64,24,1,1
11.25623254,0,116,41,7,0
6.131593703,17,48,76,44,1
1.30888353,2,119,35,0,0
8.769402026,3,11,24,36,0
8.977914579,7,150,76,27,1
15.10392999,7,40,58,29,1
9.854519635,19,156,97,48,2
17.51359071,5,126,75,33,1
13.81657208,7,111,75,4,1
18.40138582,14,56,75,38,1
21.71440916,2,162,70,19,1
4.588312327,9,63,50,10,1
4.820771031,3,40,28,20,0
8.579231427,5,98,71,16,1
0.607419495,1,166,29,30,0
6.766856199,12,114,90,27,2
13.05847072,6,83,71,15,1
11.78494529,4,118,57,45,1
0.166390622,15,14,13,45,0
18.72450584,0,33,89,33,0
20.3155029,15,27,20,5,1
3.589039779,1,93,86,49,1
23.45606117,2,171,90,7,1
22.57049597,0,153,42,13,0
16.06052024,7,19,66,34,0
17.88299513,10,165,96,19,1
17.18687503,5,88,44,44,1
16.37459949,13,12,56,19,0
22.79828602,5,125,6,4,1
11.79624278,19,142,36,48,2
16.90099743,14,106,66,14,2
7.451861304,8,70,99,30,1
20.86852359,17,165,12,39,2
20.61460192,10,73,40,17,1
13.31708324,14,82,42,42,1
18.77445157,3,137,5,0,1
12.74922502,1,160,4,11,1
16.99642931,16,25,31,39,1
12.53687592,17,130,44,25,2
14.67006624,18,86,37,7,0
12.90431058,0,59,66,12,0
6.902824151,17,59,50,10,1
16.89391554,17,78,36,42,1
8.998727854,10,45,56,13,1
5.705295886,1,129,14,36,0
0.055974055,14,78,89,2,1
20.73199395,10,20,37,36,0
23.02997923,10,88,37,46,1
8.594652005,10,62,95,21,0
21.79324715,4,152,98,20,1
21.49285227,18,137,54,23,2
0.300080399,8,150,56,15,1
3.014059199,8,130,9,21,1
1.589441644,5,36,50,4,0
8.611068209,1,157,57,16,0
11.11305474,0,83,65,44,0
2.764084915,17,154,10,2,2
0.186311681,5,149,24,25,1
15.88228757,14,31,60,6,1
19.59031787,0,133,66,29,0
