PlayTimeHours,InGamePurchases,SessionsPerWeek,AvgSessionDurationMinutes,PlayerLevel,AchievementsUnlocked,EngagementLevel
9.590358107,0,10,13,25,46,Low
18.76353539,0,16,36,95,30,Medium
17.75223151,0,13,16,25,19,Low
17.65562053,0,15,126,43,11,High
7.434080815,0,9,55,9,29,Medium
13.5026371,0,9,31,89,44,Medium
4.864685473,0,18,119,74,3,High
21.99433566,0,14,178,45,44,High
11.27214564,0,9,109,93,15,Medium
23.08315741,0,1,27,67,43,Low
21.93094704,0,4,18,40,10,Low
20.14248039,1,16,29,12,38,Medium
13.98781296,0,5,57,79,11,Low
16.60738996,0,2,43,5,20,Low
14.74088188,0,11,128,66,44,High
1.891730003,1,13,161,85,28,High
14.50786758,0,7,152,88,44,Medium
4.13409499,1,1,158,83,17,Low
15.96558012,0,15,124,86,41,High
17.75674995,1,6,174,57,5,Medium
14.74548838,0,19,171,18,39,High
23.56957892,0,0,101,98,18,Low
5.835643645,0,0,103,52,8,Low
16.0082533,0,3,170,1,39,Medium
8.822760507,0,13,159,37,42,High
6.74871323,0,3,65,11,48,Low
9.934678115,1,10,105,49,47,Medium
23.90093179,0,2,142,10,28,Low
16.08529346,0,0,63,67,11,Low
15.67596355,0,6,19,2,5,Low
10.45421091,0,12,135,60,15,High
9.25092769,0,6,112,30,46,Medium
11.15268568,0,7,175,42,37,Medium
16.20443192,0,4,48,8,11,Low
6.762319086,0,19,125,97,28,High
7.550308002,0,5,36,25,16,Medium
20.23285934,1,17,128,55,5,High
18.83986625,0,1,50,5,40,Low
19.56819455,0,1,176,75,47,Medium
19.49135235,0,11,126,9,1,Medium
9.370849541,0,12,110,67,24,Medium
12.12918635,1,7,42,85,6,Low
0.599968601,0,10,13,32,40,Low
13.89075716,1,14,30,78,4,Medium
3.922235456,0,3,56,35,15,Low
8.726638155,0,10,46,56,26,Medium
20.82914056,0,6,72,93,1,Medium
8.746268513,0,19,141,33,49,High
11.5694785,0,4,100,97,13,Medium
7.655287701,0,19,29,19,4,High
19.60286698,0,6,157,93,38,Medium
6.006613424,0,2,112,78,11,Low
0.121963513,1,17,20,93,43,Medium
3.845950746,0,8,84,44,29,Medium
22.56301078,0,8,43,63,29,Medium
6.119070286,0,14,56,93,27,Medium
4.66441831,1,0,95,35,20,Low
11.0121601,0,0,14,44,19,Low
5.897725833,0,15,160,93,20,High
9.426276684,0,1,43,20,10,Low
4.277682313,0,7,15,57,30,Low
21.05130107,0,17,144,33,9,High
4.004388117,0,11,74,57,2,Medium
3.596421751,0,16,57,89,28,Medium
18.84477692,0,1,39,23,14,Low
16.16545585,0,16,161,79,20,High
10.83388633,0,19,75,54,13,High
10.06992663,1,11,164,22,35,High
4.447332867,1,0,141,36,9,Low
19.91572092,1,18,50,93,21,Medium
16.67123434,0,5,13,28,21,Low
14.46634478,0,15,51,54,23,Medium
4.6359921,1,18,137,81,2,High
18.586565,0,13,20,25,45,Low
10.19947425,0,12,59,52,25,Medium
18.2123169,1,10,87,56,39,Medium
21.58908395,0,1,125,40,34,Low
11.99458384,0,16,54,98,4,Medium
17.99267551,1,13,66,34,20,Medium
6.377068507,0,13,91,46,13,Medium
8.592143988,0,4,101,52,30,Medium
19.30825595,0,9,43,57,12,Medium
0.755922768,0,1,160,37,2,Low
18.54018274,0,4,48,21,38,Low
8.169985145,0,7,110,16,12,Medium
23.67775772,0,13,12,16,23,Low
22.38537391,0,2,120,71,42,Medium
12.84993897,0,6,135,44,14,Medium
2.033029719,0,11,86,36,7,Medium
17.06473445,0,15,43,16,16,Medium
2.277072272,0,12,69,14,32,Medium
2.646116227,0,16,149,94,27,High
8.256204613,0,10,62,3,20,Medium
18.13757918,1,2,25,8,14,High
5.998896984,1,10,151,60,42,High
22.06936497,0,14,119,21,32,High
10.19488051,1,19,160,25,22,High
17.93711166,0,8,66,11,11,Medium
4.578293455,1,19,169,48,36,High
7.868902262,0,17,22,39,40,Medium
9.993127412,0,7,81,23,7,Medium
5.075504012,1,6,113,95,31,Medium
21.8446294,0,15,97,89,13,High
21.36205787,0,13,42,51,43,Medium
9.702319893,1,1,101,70,26,High
23.14310067,0,7,129,11,1,Medium
2.56148122,0,17,29,99,1,Medium
0.096416355,0,7,56,76,13,Medium
19.19709981,0,15,74,26,49,Medium
5.166991378,0,16,57,70,25,Medium
18.31830206,0,19,77,56,4,High
17.48329598,0,0,163,53,48,Low
22.07811651,0,7,176,77,22,Medium
5.676711726,1,3,72,64,27,Low
22.98415992,0,1,83,2,35,Low
2.143920883,0,16,27,6,29,Medium
20.09975921,0,2,103,99,0,Medium
9.581982802,1,1,69,33,9,Low
0.779170479,0,14,82,17,1,Medium
9.117605119,0,6,144,71,8,Medium
20.41399841,0,0,141,41,5,Low
13.97838779,1,7,60,52,40,Medium
0.075645629,0,6,71,40,13,Medium
15.15146899,0,1,127,33,48,Low
2.358953897,0,18,169,24,28,High
10.62988693,0,10,168,82,1,High
3.653565811,0,19,17,90,28,Medium
15.71911606,0,17,131,90,30,High
22.77118327,1,9,114,95,33,Medium
0.560214945,0,7,164,99,48,Medium
1.741592049,0,16,44,90,15,Medium
18.60759339,0,0,172,82,8,Low
2.3848054,0,9,134,34,29,Medium
21.72751073,0,17,121,29,12,High
20.64303087,0,0,91,18,1,Low
23.97872043,0,6,127,14,34,Medium
5.160344277,0,16,57,59,28,Medium
18.37814041,0,4,172,48,23,Medium
16.0066032,0,2,111,95,5,Low
10.26186964,1,18,83,50,38,High
9.133432069,0,15,135,55,30,High
18.00234106,0,18,115,21,35,High
8.712866084,0,2,133,82,41,Medium
0.744562789,1,3,149,21,27,Medium
13.48550826,0,8,121,50,3,Medium
21.17104908,1,14,46,15,23,Medium
0.987195457,0,8,117,2,21,Medium
5.928391263,0,1,140,59,13,Low
3.053032159,0,12,141,79,28,High
5.413516279,1,17,154,52,32,High
2.287088915,0,10,52,55,47,Medium
20.8168737,0,7,13,78,7,Low
4.693207486,1,9,121,55,29,Medium
5.275518241,0,2,133,73,19,Medium
13.70697326,0,1,74,9,24,Low
16.81210504,1,3,55,1,10,Low
19.52563063,1,9,103,58,38,Medium
20.30555039,0,2,33,48,23,Low
2.613256937,0,16,120,13,22,High
5.562207594,0,16,54,71,38,Medium
2.647150211,0,1,178,1,18,Low
19.63638236,0,4,117,92,19,Medium
11.61167389,0,13,73,88,11,Medium
16.98029937,0,4,60,60,30,Medium
12.67736494,0,3,90,39,44,Medium
4.666212161,1,15,163,55,45,High
4.358958018,0,8,174,67,11,Medium
1.974300169,0,16,127,50,11,High
12.34927431,0,9,120,21,39,Medium
2.121717368,0,6,94,80,31,Medium
8.428114689,1,9,145,98,12,Medium
13.600292,0,7,57,20,20,Medium
19.36477531,1,8,100,47,46,Medium
22.58051271,0,16,38,51,29,Medium
5.78502066,0,9,75,51,42,Medium
8.485843513,1,2,111,73,40,Medium
6.70828784,0,4,32,32,16,Low
1.574655923,0,17,170,16,26,High
13.86956261,0,16,75,67,3,Medium
18.36957534,0,16,140,69,32,High
21.18438632,0,11,136,32,5,High
11.59853521,0,15,123,81,23,Medium
4.928907951,0,0,55,88,4,Low
19.83304841,1,17,167,41,1,High
17.11189982,0,3,173,36,28,Medium
18.27110466,0,12,75,29,15,Medium
2.507227557,0,19,133,42,32,High
11.28185275,0,11,173,22,23,High
0.291085323,1,19,72,48,21,Medium
22.46243294,1,7,22,94,30,Low
11.65031687,1,0,168,71,42,Low
2.962196297,0,16,101,1,30,High
14.53956262,0,14,40,42,7,Medium
19.4495849,0,5,83,68,27,Medium
4.678259172,1,11,157,58,26,High
16.49176398,1,18,30,59,1,Medium
2.849190632,0,15,149,35,12,High
15.75624556,0,7,90,80,14,High
16.81418567,0,13,52,89,32,Medium
14.46511754,0,19,178,46,16,High
22.24576856,0,1,150,65,32,Low
10.92841014,0,17,31,13,39,Medium
11.65443839,1,5,51,33,6,Low
3.358634353,0,0,83,45,20,Low
9.814267048,1,4,36,94,37,Medium
18.39772231,0,16,38,65,37,Medium
0.369044967,0,2,178,95,29,Medium
6.153596264,0,5,90,21,29,Medium
8.306093852,1,4,108,23,2,Medium
23.93728797,0,2,147,6,2,Low
23.7621909,1,4,141,24,3,Medium
12.3236104,0,17,147,6,0,High
16.23920209,0,0,150,78,19,Low
9.519362044,0,19,23,97,1,Medium
0.421241556,1,12,15,9,34,Medium
8.718977551,1,7,150,19,43,Medium
2.227704728,0,13,75,55,19,Medium
2.93213203,0,16,168,14,5,Low
4.648866906,0,1,171,81,9,Low
22.39829005,0,1,97,43,19,Low
16.66384136,0,17,44,45,1,Medium
17.85144785,0,7,88,85,17,Medium
4.735756328,0,9,79,30,10,Medium
18.74528211,1,13,65,6,10,Medium
11.76402378,0,15,130,63,20,High
20.68513581,1,8,95,55,41,High
8.660431646,0,6,136,10,28,Medium
4.641401993,0,15,130,19,36,High
23.3122916,0,19,106,23,7,High
18.81247199,0,17,94,29,46,Low
23.58682239,0,5,14,71,46,Low
21.28516169,0,13,146,11,19,High
16.67282655,0,11,62,46,9,Medium
9.220752342,1,13,178,69,19,High
14.82439047,0,11,42,98,11,Medium
14.22805402,0,16,30,80,26,Medium
2.744016558,1,9,26,87,42,Medium
12.93396155,0,11,65,86,12,Medium
17.23308858,0,2,116,69,26,Low
1.442565254,1,16,95,93,5,High
18.80612375,0,1,129,43,12,Low
3.600807292,0,10,21,18,34,Low
14.18688049,0,19,38,94,4,Medium
0.292045475,0,11,157,64,11,High
13.04887298,0,11,172,70,0,High
1.227136488,1,18,123,65,6,High
0.427588694,0,5,80,96,22,Medium
13.88775322,0,10,161,49,15,High
5.131736637,0,17,135,24,34,High
13.67232949,0,3,61,43,22,Low
16.04238471,0,3,75,2,39,Low
12.00263907,0,7,69,35,29,Medium
2.468171415,1,2,39,23,39,Low
18.0556008,0,10,113,6,25,Medium
9.210433374,0,19,170,46,32,High
17.42226317,0,15,150,26,38,High
15.06674782,0,5,125,66,27,Medium
7.728426024,0,5,120,20,41,Medium
22.79340141,1,6,51,16,31,Low
14.72189428,0,12,59,19,18,Medium
4.68700881,0,16,67,76,38,Medium
5.616655966,0,4,154,76,49,Medium
6.124357099,0,7,61,36,7,Medium
19.84382803,0,14,164,79,0,High
16.42837316,0,9,32,91,49,Medium
2.379035217,0,5,34,84,14,Low
11.43065077,0,4,130,65,35,Medium
16.40201338,0,8,149,38,23,Medium
12.37809562,1,16,85,76,22,High
4.296143009,0,5,11,87,13,Low
3.437457159,1,4,89,40,9,Medium
23.52409131,1,0,132,19,47,Low
5.535769303,0,16,28,1,5,Medium
0.989648165,0,7,100,63,46,Medium
10.26973476,0,4,116,79,28,Medium
20.38268411,1,1,94,35,41,Low
16.01362819,0,14,165,88,6,Low
5.427720531,0,8,153,74,39,Medium
9.823889307,0,11,55,43,10,Medium
14.24889593,0,12,166,94,18,High
14.8164424,0,16,81,79,37,High
15.99141646,0,8,101,30,20,Medium
16.67093241,0,12,73,40,23,Medium
1.653968418,0,6,106,25,3,Medium
2.892852697,0,16,108,15,25,High
4.560758563,0,2,107,4,14,Low
6.267716399,0,7,133,8,12,Medium
8.609411915,0,8,48,29,0,Medium
17.73152837,0,17,36,9,3,Medium
16.26974295,0,19,118,90,33,High
23.23780489,1,11,99,28,28,Medium
13.03564526,0,16,177,82,34,High
7.829445707,0,16,67,52,35,Medium
15.78426349,0,19,173,86,42,High
12.73119652,0,4,94,55,22,Medium
8.379782021,0,3,15,63,23,Low
3.243352638,0,11,130,59,32,High
3.263850991,0,3,134,59,45,Medium
7.829947548,0,11,70,86,13,Medium
9.848269663,1,19,63,36,29,Medium
22.02715228,0,18,62,89,18,Medium
10.05486366,0,17,101,37,25,High
10.31916817,1,7,61,28,5,Medium
13.31196891,1,7,153,93,17,Medium
10.71920033,0,19,165,59,12,High
9.626525845,0,15,106,53,16,High
19.79199251,0,15,40,5,24,Medium
14.82410286,0,9,118,20,37,Medium
14.84640158,0,18,169,38,41,High
8.930374944,0,17,139,27,8,High
9.72078588,0,0,144,61,18,Low
13.81813044,0,15,41,31,13,Medium
0.704527628,0,6,166,93,38,Medium
13.35833896,0,1,70,64,10,Low
0.060212683,0,14,63,53,29,Medium
23.36658844,0,12,175,72,40,High
18.49673438,0,15,171,61,21,High
10.55154112,0,3,77,90,19,Low
9.984400301,0,17,65,52,44,Medium
18.95815552,0,8,54,38,38,Medium
18.39179824,0,4,34,3,14,Low
8.361427923,0,3,87,9,20,Low
14.52875006,1,13,22,32,31,Medium
21.71780476,0,14,141,52,48,High
22.77260337,0,12,155,63,25,Medium
22.07844393,0,12,150,9,14,Medium
2.011214716,0,16,102,45,5,High
15.53812929,0,4,73,36,26,Medium
5.681774765,0,19,78,12,35,High
13.86022453,1,9,100,61,14,Medium
0.828425894,1,19,89,15,10,High
20.8052239,0,10,157,31,27,High
18.77605298,1,19,88,7,23,High
6.519427385,0,9,161,76,29,High
14.15866405,0,18,136,79,40,High
23.25818986,0,8,19,27,26,Low
22.90485315,1,7,38,60,41,Medium
17.03022316,1,18,53,81,6,Medium
5.761101571,0,8,170,2,1,Medium
14.56443701,1,6,168,3,17,Medium
11.4912519,0,18,108,83,2,High
15.77408401,0,13,62,96,20,Medium
21.36223384,0,11,173,29,31,High
17.31366648,0,19,114,23,31,High
0.3175342,1,4,97,30,17,Medium
9.93844743,1,11,106,78,44,Medium
2.152758497,0,15,41,86,41,Medium
1.447928648,0,13,96,86,0,Low
4.540089341,0,3,110,25,46,Medium
21.24565367,0,3,128,89,9,Medium
19.56811496,0,15,33,96,18,Medium
13.15265989,0,1,33,67,47,Low
20.07385485,0,8,81,38,24,Medium
21.60823537,0,11,140,24,26,High
2.070215171,0,11,95,58,27,Medium
21.69909348,0,11,107,80,28,High
0.532307315,1,3,114,13,24,Medium
20.20124639,0,11,91,51,14,Medium
13.82992562,0,18,39,30,41,Medium
0.592240532,0,3,38,45,19,Low
8.699365683,1,15,117,65,41,High
2.448047899,0,18,147,85,27,High
12.46772306,0,0,85,48,21,Low
9.789563678,0,17,16,51,47,Medium
4.434639813,0,11,88,44,4,Medium
19.32011593,0,13,151,16,33,High
13.53978146,0,2,109,87,40,Medium
18.44500397,0,7,40,17,41,Low
8.755264874,1,14,121,28,43,High
11.8167936,0,19,124,66,26,High
5.862844544,0,14,87,97,34,Medium
0.133514108,1,8,71,16,17,Medium
22.78980274,0,11,84,15,44,Medium
21.1526809,1,5,88,91,2,Medium
1.881685605,0,1,31,76,7,Low
4.674620157,1,7,107,23,12,Medium
17.19877096,0,8,123,39,43,Medium
6.460885124,0,5,111,64,5,Medium
16.27567689,0,12,11,20,9,Low
6.659852446,0,15,151,21,38,High
5.649398814,0,5,16,50,24,Low
3.108844601,0,3,115,71,33,High
3.800686374,1,10,43,69,42,Medium
20.58379789,0,12,153,38,15,High
21.82947303,1,4,154,51,33,Medium
16.40031758,0,15,59,26,36,Medium
17.72350806,0,4,146,86,46,Medium
22.28117658,0,3,123,56,48,Medium
13.73232213,0,4,74,27,26,Low
2.443796405,0,7,55,31,21,Medium
23.79405381,0,19,122,97,39,High
16.0067584,0,16,168,5,25,High
22.15135463,0,1,20,48,29,Medium
4.537543749,1,8,34,33,38,Medium
23.1244443,0,5,104,74,2,Medium
22.28118752,0,9,126,3,14,Low
1.674779662,0,5,23,57,28,Low
1.362841805,0,6,58,41,31,Medium
3.8768015,0,9,26,48,28,Low
4.513466661,0,10,29,68,11,Low
7.124084513,0,16,72,70,3,Medium
18.88285976,0,16,32,51,22,Medium
2.868553537,1,13,128,77,20,High
1.69618116,0,7,49,66,12,Medium
13.24618434,0,10,12,67,25,Low
13.21847187,1,5,75,30,9,Medium
14.92972611,1,15,62,95,29,Medium
18.25846504,0,0,30,9,40,Low
2.178632146,0,14,90,15,0,Medium
14.02468387,0,2,102,65,43,Medium
11.59986251,1,6,92,63,40,Medium
8.769203541,0,2,59,12,48,Low
2.265019426,1,0,52,27,24,Low
12.72956544,1,11,92,8,24,Medium
0.832097222,0,0,150,88,35,Low
23.32448405,0,0,38,12,48,High
21.20734568,0,11,58,92,14,Medium
21.5172791,0,0,166,5,4,Low
7.03368343,0,7,26,54,36,Low
4.141944851,0,16,161,59,22,High
2.323980678,0,5,40,52,0,Low
10.77988906,0,13,78,92,33,Medium
1.024232403,0,16,51,70,32,Medium
18.24855459,1,1,128,51,6,Low
12.06843879,0,16,109,28,38,High
16.98588839,0,2,98,58,33,Low
17.04698107,0,13,99,82,2,Medium
12.27550193,0,6,138,78,46,Medium
17.77241097,0,17,138,90,35,High
22.58602704,0,6,156,90,22,Medium
0.198336227,1,13,41,5,17,Medium
5.754248999,1,4,63,91,6,Low
21.6907123,0,14,49,59,16,Medium
16.82369128,0,10,13,31,48,Low
13.62748808,0,19,85,71,40,High
13.10341558,0,5,19,24,34,Low
9.629096207,1,18,97,75,41,High
14.3603758,0,2,41,52,13,Low
15.07625003,0,19,104,74,4,High
8.773508232,0,13,172,49,30,High
9.169382507,0,16,48,99,21,Medium
5.505815317,0,9,121,50,21,Medium
13.78878495,1,19,56,47,22,Medium
12.21407522,0,0,80,29,1,Low
11.06059891,1,5,144,61,7,Medium
14.67729741,0,8,33,85,25,Medium
15.59366542,1,9,111,10,46,Medium
9.614466908,0,7,16,84,12,Low
19.11738518,0,12,53,18,0,Medium
1.867074313,0,13,141,86,8,High
9.609212605,0,3,151,48,4,Medium
14.34067042,0,18,98,30,48,High
3.59054419,0,8,119,19,29,Medium
5.444351547,0,2,119,25,32,Low
14.90758459,0,3,10,96,23,Low
12.90639168,1,16,68,85,16,Medium
5.06533257,0,9,131,29,29,Medium
10.03639621,0,12,91,88,41,Medium
19.13071215,1,4,55,97,0,Low
13.08938124,0,11,154,60,7,High
18.7239703,0,6,13,45,28,Low
6.345245649,1,3,102,69,39,Medium
2.199621141,0,3,46,96,34,Low
7.05881205,0,7,138,15,22,Medium
1.732450132,0,12,15,30,4,High
8.117043823,1,16,133,25,23,High
14.98875149,1,8,90,83,49,Medium
7.636542744,0,1,100,33,27,Low
4.381871913,0,18,42,54,38,Medium
1.642934737,0,11,27,89,10,Medium
9.251218892,1,19,81,79,3,High
23.1980607,0,13,174,98,14,High
15.72902099,0,12,173,9,46,High
19.20589173,0,15,105,55,23,High
15.57577149,1,10,18,55,37,Low
16.68563389,1,5,169,91,29,Medium
13.96643596,0,6,47,81,7,Low
13.56129105,0,3,30,39,48,Low
12.77927812,0,7,75,69,31,Medium
9.235508654,0,6,81,10,40,Medium
14.89696557,0,6,152,49,25,Medium
19.30823039,0,8,151,21,7,Medium
15.33677897,0,3,155,25,10,Medium
4.739788987,0,8,169,88,43,High
6.806544948,0,11,52,98,27,Medium
16.75667063,0,6,124,42,10,Medium
2.061001103,0,7,48,12,1,Low
14.62905144,0,7,152,96,17,Medium
14.42369256,0,5,172,26,21,Medium
2.810890467,0,9,17,31,33,Low
7.378673058,0,4,176,99,3,Medium
4.664268942,0,5,178,72,22,Medium
17.76775989,1,6,50,42,48,Medium
21.52968094,0,1,113,5,27,Low
19.67331996,1,3,124,31,16,Medium
11.15364628,0,17,48,83,28,Medium
5.515439071,0,14,73,34,19,Medium
14.39727866,0,18,164,74,10,High
8.212480759,0,12,83,63,33,Medium
1.101701098,0,11,52,27,47,Medium
11.02252563,0,6,71,31,7,Medium
12.31963457,0,7,146,89,39,Medium
22.3672234,0,0,105,69,34,Low
10.57802278,0,11,79,48,11,Medium
6.135190861,1,6,43,82,4,Low
12.75748475,1,8,29,31,33,Low
4.80553636,1,9,171,31,36,High
17.98383472,1,1,95,19,41,Low
13.35946427,0,12,139,63,47,Medium
2.51891767,0,13,144,38,6,High
13.15264179,0,16,13,60,2,High
6.84538379,0,13,33,66,43,Medium
4.609360556,0,12,33,72,5,Medium
2.085627437,0,13,68,73,44,Medium
22.01497918,1,1,31,33,10,High
19.14689863,0,5,109,37,29,Medium
19.78689254,1,6,41,8,2,Low
1.670100899,0,4,42,83,31,Low
23.75431422,0,9,48,72,29,Medium
23.30319329,0,11,45,28,31,Medium
17.69619525,0,11,95,88,5,Medium
22.11300816,0,17,49,27,29,Medium
20.41183262,1,17,166,71,45,High
17.14185896,1,12,118,35,42,High
9.650296883,1,7,59,55,12,Medium
15.47460076,1,1,76,48,19,Low
17.86207355,1,6,49,28,32,Medium
7.458588905,1,15,56,92,0,Medium
10.74659891,0,13,147,53,34,High
23.73530174,0,1,35,30,44,Low
17.02243278,0,19,70,63,25,Medium
13.19695292,0,3,158,53,31,Medium
2.430444469,1,1,42,44,1,Low
11.70269672,1,12,105,39,10,Medium
1.450150778,1,5,170,93,16,Medium
18.00446674,0,1,89,1,2,Low
1.813449735,1,1,21,33,14,Low
17.23639281,0,8,160,21,22,Medium
8.846574067,0,6,149,79,10,Medium
1.229730671,0,3,87,56,27,Medium
4.770222105,0,1,20,74,8,Low
14.84690132,0,8,81,95,40,Medium
17.03686623,0,18,148,1,4,High
16.98440377,0,6,167,83,12,Medium
14.83081408,0,16,133,2,22,High
10.57729202,0,6,84,99,12,Medium
10.94635432,1,4,83,86,7,Medium
0.334393784,0,3,53,33,18,Low
6.063043802,0,16,135,17,27,High
16.3951654,0,4,36,9,44,Low
13.82227318,1,12,57,77,35,Medium
17.8835743,1,14,156,24,16,High
1.95870414,0,14,71,71,49,Medium
15.54369907,0,6,86,31,47,Medium
1.279424639,0,13,97,61,31,Medium
4.304300724,0,18,61,57,31,Medium
23.94428621,0,3,18,31,7,Low
18.80421838,0,4,143,73,8,Medium
14.19658869,1,16,133,76,18,High
12.63917095,0,5,23,32,18,Low
19.62173923,1,13,178,51,3,High
8.50822111,0,15,48,97,36,Medium
2.185384591,0,8,171,23,41,Medium
19.2858525,1,19,131,44,29,High
11.2550027,0,15,78,76,10,Medium
21.60492022,0,7,19,28,4,Low
11.19745892,1,7,13,90,42,Low
12.72409615,0,5,13,17,13,Low
17.77254969,0,17,119,67,6,High
3.709384005,1,10,108,71,5,Medium
2.07904981,0,4,170,27,46,Medium
6.280134528,0,0,172,54,37,Low
21.23512663,0,10,43,56,8,Medium
20.50733739,0,1,43,39,16,Low
2.860878913,0,4,122,22,38,Medium
23.34763012,0,7,47,87,21,Medium
5.979443024,0,19,21,1,42,Medium
19.41052922,0,10,158,28,44,High
17.96408343,1,12,175,51,31,High
20.31833398,0,17,19,38,46,Medium
21.38719294,0,6,121,43,26,Medium
4.893720605,1,13,48,23,3,Medium
14.20883489,0,15,86,22,48,Medium
1.951906248,0,1,19,37,4,Low
2.078795846,1,1,14,41,26,Low
16.52424166,0,2,174,14,11,Medium
14.34687477,0,2,36,57,20,Low
16.25780251,0,5,68,86,10,Medium
0.053528787,1,16,152,97,26,High
2.171640857,0,8,23,61,7,Low
2.291318915,0,16,85,25,18,Medium
5.084168302,0,17,73,40,9,Medium
11.87929945,0,6,119,81,49,Medium
14.0318756,0,15,112,47,23,High
12.82417808,1,2,10,26,49,Low
8.850824077,0,18,38,58,27,Medium
12.6861246,0,0,104,47,10,Low
10.07332259,0,4,177,32,15,Medium
16.65339318,0,18,154,50,40,High
20.95363317,0,17,121,87,23,High
13.21180575,0,9,137,24,7,High
15.22941311,0,16,106,28,34,High
18.89110027,0,11,136,14,10,High
18.69987584,0,13,128,39,43,High
19.78643445,0,17,135,92,6,High
6.726531701,0,10,146,46,18,High
5.439306074,1,16,106,52,15,Medium
18.98876954,0,17,82,44,20,High
17.84409729,0,12,144,3,10,High
4.08902685,0,0,37,55,9,Low
3.829012227,0,14,136,38,19,Low
2.419657423,0,18,79,65,23,High
6.668377122,0,7,104,1,11,Medium
17.00977994,0,15,11,34,38,Low
20.82863494,0,15,81,38,27,Medium
23.92677264,0,14,32,15,45,Medium
20.47569131,1,10,162,6,34,High
23.56564587,0,15,64,55,33,Medium
3.518950391,0,8,163,21,45,Medium
8.794894348,0,1,98,32,31,Low
4.882762663,0,4,135,90,28,Medium
6.860543631,1,14,92,39,3,Medium
2.632300041,0,6,28,25,41,Low
20.70132439,0,5,80,43,21,Medium
1.37432517,0,16,143,48,37,Medium
10.15158545,0,8,30,64,40,Medium
2.836928291,0,11,99,66,42,Medium
10.85509055,0,5,177,88,6,Medium
6.303852977,0,9,117,70,5,Medium
16.11439177,0,13,53,82,32,Medium
21.65984556,0,17,142,75,20,High
2.366839397,0,2,66,25,36,Low
0.667891807,0,5,12,56,15,Low
11.20779128,0,11,129,23,3,Medium
1.585216429,0,8,86,27,6,Medium
3.347920551,0,4,120,41,21,Medium
15.93454535,0,15,65,33,13,Medium
18.54269266,0,2,138,33,42,Medium
10.82334678,0,6,139,55,41,Medium
15.27821168,1,5,54,60,28,Medium
21.87031239,0,9,27,90,42,High
11.41263938,0,3,137,41,14,Medium
23.75027112,1,13,179,58,31,High
0.762029653,0,4,70,42,40,Medium
4.200206837,0,19,134,53,20,High
7.216149448,0,16,108,38,19,High
15.83026658,0,17,138,90,7,High
2.252144502,0,17,109,7,40,High
14.53304114,0,7,45,15,46,Medium
11.56247596,1,4,97,51,34,Medium
2.898658126,1,19,42,79,23,Medium
16.50256409,0,5,81,27,12,Medium
9.546398683,0,17,66,18,35,Medium
20.73711803,0,0,106,92,18,High
1.30953954,0,9,84,35,15,Medium
3.653114224,0,1,50,2,41,Low
12.89551952,0,6,149,52,6,Medium
21.64264177,0,12,164,14,37,High
21.4682261,0,0,74,73,30,Low
1.219989197,0,16,106,95,5,High
4.979285324,0,18,24,9,31,Medium
18.62757025,0,3,23,19,49,Low
7.374262134,0,7,163,69,22,Medium
18.96763485,1,9,137,60,0,High
18.66617973,0,4,143,1,23,Medium
13.89539051,0,4,155,5,2,Medium
18.65712899,1,19,132,97,38,Medium
17.52206251,0,12,52,10,10,Medium
16.05140558,0,5,11,55,37,Low
15.96555178,1,5,135,51,48,Medium
18.16884101,0,11,131,34,22,High
4.832795289,0,4,166,56,34,Medium
6.501337817,1,4,135,77,49,Medium
4.52015875,0,0,85,6,22,Low
3.497100254,0,17,88,59,30,High
19.44239007,0,7,128,92,49,Medium
23.38252554,0,7,90,16,14,Medium
0.838274486,0,0,82,85,0,Medium
15.48250541,0,9,66,8,17,Medium
13.31647497,0,9,45,64,39,Medium
4.095188644,0,16,111,99,0,High
7.089643456,0,3,153,13,43,Medium
2.667089513,0,4,136,86,35,Medium
15.1288606,0,11,19,5,30,Low
20.64504618,0,4,37,86,19,Low
18.76865692,0,15,12,14,20,Low
4.418037592,1,16,26,35,19,Medium
0.747587605,0,14,29,31,25,Medium
12.36106473,0,14,158,67,6,High
13.80794818,0,12,74,85,34,Medium
5.205299863,1,12,79,93,29,Medium
2.91501168,0,11,172,86,19,High
21.21052548,0,15,21,84,36,Medium
7.202843008,0,5,167,62,14,Medium
12.1521654,0,10,71,63,15,Medium
11.26270246,0,8,108,89,6,Medium
22.7619366,1,13,166,58,31,High
9.406569072,0,8,109,85,6,Medium
21.88462537,1,6,95,55,49,Medium
8.300891179,0,9,69,97,29,Medium
21.88310803,0,14,91,38,11,Medium
0.032767449,0,15,145,12,34,High
5.262520952,0,1,127,46,5,Low
9.266371771,1,10,172,91,3,High
20.75985813,1,15,101,30,19,High
20.16457097,1,12,170,76,21,High
7.041361614,0,4,51,79,43,Medium
12.15904426,0,16,144,36,42,High
13.1043129,0,8,94,33,9,Medium
23.61101777,1,10,177,55,12,High
8.257310432,0,10,26,28,32,Low
22.89860198,0,18,104,66,24,High
12.094914,1,14,88,22,42,Medium
15.70299751,0,15,10,89,20,Low
16.22037236,0,6,153,84,25,Medium
14.11321801,1,13,53,75,29,Medium
15.1196697,0,1,100,97,26,Low
21.54726932,1,4,59,35,31,Low
9.997775679,0,9,106,10,40,Medium
16.01796283,0,16,54,42,39,Medium
5.970374872,0,4,111,84,46,Medium
17.33162404,0,5,107,23,20,High
23.743933,0,7,26,31,3,Low
